arxiv_id_clean,title,subfield_kw,release_month,release_year,upvotes,citation_count,influential_citations,age_months,attention_resid_pct,impact_resid_pct,label,max_prior_papers_true_w99,max_years_active,tierB_resolved,max_hindex,last_author_hindex,n_authors,has_github,num_comments,citation_repaired,ai_keywords
2509.09666,Can Understanding and Generation Truly Benefit Together -- or Just Coexist?,Multimodal,2025-09,2025,34,3.0,0.0,8.935611038107753,0.7946932299012694,0.21160966149506347,overrated,6.0,1.0,True,20.0,2.0,13.0,1,3,0,Auto-Encoder; encoder; decoder; reconstruction fidelity; unified multimodal learning; UAE; Unified-GRPO; reinforcement learning; semantic reconstruction loss; Unified-Bench; multimodal learning
2509.09672,Locality in Image Diffusion Models Emerges from Data Statistics,Vision/Image-Gen,2025-09,2025,13,24.0,4.0,8.935611038107753,0.5081100141043724,0.8197284908321579,neutral,7.0,6.0,True,6.0,4.0,4.0,1,2,0,diffusion models; optimal denoiser; UNet; shift equivariance; locality inductive biases; convolutional neural networks; parametric linear denoiser; pixel correlations; natural image datasets; analytical denoiser
2509.09674,SimpleVLA-RL: Scaling VLA Training via Reinforcement Learning,Reasoning/RL,2025-09,2025,81,96.0,14.0,8.935611038107753,0.9538081805359662,0.956805359661495,neutral,77.0,20.0,True,38.0,38.0,21.0,1,2,0,reinforcement learning; RL; VLA models; trajectory sampling; parallelization; multi-environment rendering; loss computation; LIBERO; RoboTwin; step-by-step reasoning; distribution shift; pushcut
2509.09675,CDE: Curiosity-Driven Exploration for Efficient Reinforcement Learning in Large Language Models,Reasoning/RL,2025-09,2025,28,28.0,2.0,8.935611038107753,0.7420662905500706,0.7978667136812412,neutral,30.0,3.0,True,25.0,16.0,11.0,0,2,0,Reinforcement Learning with Verifiable Rewards; RLVR; Large Language Models; LLMs; Curiosity-Driven Exploration; CDE; actor; critic; perplexity; value estimates; multi-head architecture; exploration bonus; overconfident errors; diversity; count-based exploration bonus; calibration collapse
2509.09676,SpatialVID: A Large-Scale Video Dataset with Spatial Annotations,Vision-Perception,2025-09,2025,35,37.0,3.0,8.935611038107753,0.9167842031029619,0.926657263751763,neutral,2.0,1.0,True,10.0,2.0,15.0,1,2,0,spatialVID; camera poses; depth maps; dynamic masks; structured captions; motion instructions; video and 3D vision
2509.09677,The Illusion of Diminishing Returns: Measuring Long Horizon Execution in LLMs,LLM-core,2025-09,2025,37,37.0,3.0,8.935611038107753,0.8917489421720733,0.9291255289139634,neutral,29.0,3.0,True,15.0,15.0,5.0,1,4,0,large language models; LLMs; single-step accuracy; long-horizon tasks; execution capability; self-conditioning; thinking models; sequential test-time compute
2509.09680,FLUX-Reason-6M & PRISM-Bench: A Million-Scale Text-to-Image Reasoning Dataset and Comprehensive Benchmark,Multimodal,2025-09,2025,44,28.0,4.0,8.935611038107753,0.859308885754584,0.7870239774330042,neutral,20.0,6.0,True,20.0,8.0,10.0,1,2,0,text-to-image (T2I) models; FLUX-Reason-6M; PRISM-Bench; Generation Chain-of-Thought (GCoT); vision-language models; prompt-image alignment; image aesthetics
2509.09713,HANRAG: Heuristic Accurate Noise-resistant Retrieval-Augmented Generation for Multi-hop Question Answering,RAG/Retrieval,2025-09,2025,25,3.0,0.0,9.034165571616294,0.7581100141043724,0.36080747531734836,neutral,17.0,2.0,True,12.0,12.0,10.0,0,7,0,Retrieval-Augmented Generation (RAG); information retrieval (IR); large language models (LLMs); multi-hop queries; iterative retrieval; sub-queries; noise accumulation; heuristic-based framework; revelator; query decomposition; noise filtering
2509.09716,VStyle: A Benchmark for Voice Style Adaptation with Spoken Instructions,Speech/Audio,2025-09,2025,12,12.0,2.0,9.00131406044678,0.5835684062059239,0.7627820874471086,neutral,7.0,2.0,True,17.0,1.0,14.0,1,2,0,spoken language models; Voice Style Adaptation; VStyle; acoustic attributes; natural language instruction; role play; implicit empathy; Large Audio Language Model as a Judge; textual faithfulness; style adherence; naturalness
2509.09734,MCP-AgentBench: Evaluating Real-World Language Agent Performance with MCP-Mediated Tools,Agents,2025-09,2025,16,25.0,0.0,8.968462549277266,0.5047602256699577,0.7397743300423131,neutral,8.0,1.0,True,15.0,7.0,6.0,0,4,0,MCP; MCP-AgentBench; MCP testbed; MCP-Eval; language agents; tool interactions; benchmark; evaluation methodology; real-world task success
2509.09737,World Modeling with Probabilistic Structure Integration,Efficiency/Systems,2025-09,2025,14,5.0,0.0,8.968462549277266,0.5649682651622003,0.4988540197461213,neutral,23.0,5.0,True,8.0,6.0,16.0,0,4,0,probabilistic graphical model; random-access autoregressive sequence model; conditional distributions; causal inference; intermediate structures; token types; predictive improvements; optical flow; self-supervised depth; object segmentation
2509.09873,From Hugging Face to GitHub: Tracing License Drift in the Open-Source AI Ecosystem,Benchmark/Eval,2025-09,2025,2,1.0,0.0,8.935611038107753,0.05218617771509168,0.18864598025387871,neutral,6.0,1.0,True,15.0,7.0,5.0,0,2,0,license conflicts; Hugging Face; datasets; models; GitHub projects; SPDX; rule engine; license compliance; governance challenge; automated compliance
2509.09926,LoFT: Parameter-Efficient Fine-Tuning for Long-tailed Semi-Supervised Learning in Open-World Scenarios,Efficiency/Systems,2025-09,2025,14,0.0,0.0,8.902759526938238,0.5607369534555712,0.07180007052186178,neutral,5.0,2.0,True,3.0,2.0,3.0,1,2,0,Long-Tailed Semi-Supervised Learning; LTSSL; parameter-efficient fine-tuning; pseudolabels; open-world scenarios; out-of-distribution; discriminative ability
2509.09990,CMHG: A Dataset and Benchmark for Headline Generation of Minority Languages in China,Vision-Perception,2025-09,2025,3,3.0,0.0,8.902759526938238,0.14421720733427362,0.38399153737658676,neutral,1.0,0.0,True,9.0,1.0,7.0,0,4,0,
2509.09995,QuantAgent: Price-Driven Multi-Agent LLMs for High-Frequency Trading,Agents,2025-09,2025,16,9.0,0.0,8.902759526938238,0.50061706629055,0.44702045133991536,neutral,6.0,1.0,True,9.0,9.0,5.0,1,3,0,Large Language Models; LLMs; Multi-agent LLM frameworks; TradingAgent; FINMEM; High-Frequency Trading; HFT; structured reasoning; technical indicators; chart patterns; trend-based features; zero-shot evaluations; predictive accuracy; cumulative return; financial instruments; Bitcoin; Nasdaq futures; domain-specific tools; traceable; real-time decision systems
2509.10058,Color Me Correctly: Bridging Perceptual Color Spaces and Text Embeddings for Improved Diffusion Generation,Vision/Image-Gen,2025-09,2025,12,2.0,1.0,8.902759526938238,0.47390691114245415,0.21703102961918194,neutral,187.0,14.0,True,29.0,29.0,8.0,1,2,0,diffusion models; text-to-image (T2I) generation; color fidelity; large language model (LLM); color-related prompts; text embeddings; CIELAB color space; color accuracy; image quality; text semantics; visual generation
2509.10147,Virtual Agent Economies,Agents,2025-09,2025,27,13.0,0.0,8.902759526938238,0.7024858956276445,0.558885754583921,neutral,0.0,,True,1.0,1.0,7.0,0,11,0,
2509.10396,Inpainting-Guided Policy Optimization for Diffusion Large Language Models,Vision/Image-Gen,2025-09,2025,17,10.0,1.0,8.902759526938238,0.6123942172073342,0.6093970380818053,neutral,13.0,6.0,True,11.0,7.0,11.0,0,2,0,masked diffusion large language models; dLLMs; autoregressive LLMs; inpainting; RL algorithm design; reinforcement learning; sparse reward signals; sample waste; IGPO; Inpainting Guided Policy Optimization; GRPO; group-based optimization methods; entropy-based filtering; GSM8K; Math500; AMC; full-attention masked dLLMs
2509.10397,RecoWorld: Building Simulated Environments for Agentic Recommender Systems,Multimodal,2025-09,2025,7,8.0,1.0,8.902759526938238,0.19816643159379407,0.44190761636107195,neutral,7.0,1.0,True,16.0,5.0,15.0,0,2,0,agentic recommender systems; dual-view architecture; user simulator; multi-turn interactions; user retention; reflective instructions; reasoning traces; modern LLMs; content representations; text-based; multimodal; semantic ID modeling; multi-turn RL; multi-agent simulations; personalized information streams
2509.10402,Developer-LLM Conversations: An Empirical Study of Interactions and Generated Code Quality,Benchmark/Eval,2025-09,2025,6,1.0,0.0,8.902759526938238,0.2776798307475317,0.18891043723554302,neutral,6.0,14.0,True,3.0,3.0,3.0,0,2,0,CodeChat; large dataset; developer-LLM conversations; code snippets; WildChat; token-length ratio; multi-turn conversations; topic analysis; web design; neural network training; language-specific issues; undefined variables; required comments; omitted headers; unresolved namespaces; syntax errors; import errors; documentation quality; import handling
2509.10441,InfGen: A Resolution-Agnostic Paradigm for Scalable Image Synthesis,Vision/Image-Gen,2025-09,2025,31,3.0,0.0,8.902759526938238,0.8099435825105783,0.2894922425952045,overrated,9.0,1.0,True,10.0,6.0,7.0,0,5,0,diffusion models; latent diffusion models; VAE decoder; one-step generator; arbitrary resolution; computational complexity; image generation time
2509.10452,"WhisTLE: Deeply Supervised, Text-Only Domain Adaptation for Pretrained Speech Recognition Transformers",Speech/Audio,2025-09,2025,2,1.0,0.0,8.902759526938238,0.057034555712270806,0.21517983074753175,neutral,9.0,36.0,True,5.0,4.0,3.0,0,2,0,automatic speech recognition; ASR; Whisper; WhisTLE; variational autoencoder; VAE; encoder-decoder; text-only adaptation; text-to-latent; text-to-speech; TTS; word error rate; WER
2509.10687,Stable Part Diffusion 4D: Multi-View RGB and Kinematic Parts Video Generation,Vision/Image-Gen,2025-09,2025,7,5.0,0.0,8.902759526938238,0.25299717912552894,0.4139633286318759,neutral,72.0,4.0,True,34.0,34.0,5.0,0,2,0,dual-branch diffusion model; spatial color encoding; latent VAE; Bidirectional Diffusion Fusion (BiDiFuse); contrastive part consistency loss; skeletal structures; harmonic skinning weights; KinematicParts20K; Objaverse XL
2509.10696,Struct-Bench: A Benchmark for Differentially Private Structured Text Generation,Benchmark/Eval,2025-09,2025,1,7.0,0.0,8.902759526938238,0.01489774330042313,0.5975846262341326,neutral,13.0,2.0,True,22.0,4.0,10.0,1,3,0,differentially private; synthetic data generation; structured data; tabular data; natural language data; Context-Free Grammar; CFG; Struct-Bench; benchmark; privacy-preserving; Private Evolution; PE
2509.10706,Sound Matching an Analogue Levelling Amplifier Using the Newton-Raphson Method,Efficiency/Systems,2025-09,2025,1,0.0,0.0,8.902759526938238,0.010666431593794077,0.07180007052186178,neutral,14.0,7.0,True,6.0,3.0,2.0,1,2,0,automatic differentiation; digital signal processing; virtual analogue modelling; feed-forward digital compressor; Newton-Raphson method; Hessian matrix; recursive filters; VST plugin
2509.10708,SearchInstruct: Enhancing Domain Adaptation via Retrieval-Based Instruction Dataset Creation,Benchmark/Eval,2025-09,2025,18,2.0,0.0,8.902759526938238,0.7074224259520452,0.2868476727785614,overrated,132.0,21.0,True,17.0,17.0,3.0,1,2,0,supervised fine-tuning; large language models; instruction datasets; domain-specific; human-generated questions; large language model; domain relevant resources; instruction response pairs; model editing
2509.10813,InternScenes: A Large-scale Simulatable Indoor Scene Dataset with Realistic Layouts,Robotics/Embodied,2025-09,2025,31,14.0,2.0,8.869908015768726,0.8758815232722144,0.6427186177715092,neutral,13.0,0.0,True,15.0,14.0,12.0,1,2,0,Embodied AI; 3D scene datasets; scene diversity; realistic layouts; real-world scans; procedurally generated scenes; designer-created scenes; 3D objects; scene types; object classes; small items; real-to-sim replicas; interactive objects; physical simulations; scene layout generation; point-goal navigation
2509.10844,GAPrune: Gradient-Alignment Pruning for Domain-Aware Embeddings,Efficiency/Systems,2025-09,2025,3,1.0,0.0,8.869908015768726,0.07219675599435825,0.18767630465444288,neutral,25.0,10.0,True,13.0,13.0,2.0,1,2,0,LLMs; pruning; Fisher Information; gradient alignment; Domain Alignment Importance (DAI); FinMTEB; ChemTEB; one-shot pruning; retraining
2509.10884,Nav-R1: Reasoning and Navigation in Embodied Scenes,Reasoning/RL,2025-09,2025,9,29.0,4.0,8.869908015768726,0.2894040902679831,0.8047425952045134,underrated,6.0,1.0,True,9.0,9.0,4.0,1,2,0,Embodied navigation; Chains-of-Thought (CoT); GRPO-based reinforcement learning; Fast-in-Slow reasoning; structural adherence; semantic grounding; path fidelity; embodied AI benchmarks; mobile robot deployment
2509.11114,WildSmoke: Ready-to-Use Dynamic 3D Smoke Assets from a Single Video in the Wild,Vision-Perception,2025-09,2025,3,2.0,0.0,8.83705650459921,0.14130818053596614,0.30051128349788436,neutral,3.0,18.0,True,46.0,3.0,4.0,0,2,0,3D vision; fluid dynamics; view synthesis; background removal; smoke particles; camera poses; multi-view videos; PSNR; 4D smoke assets
2509.11177,Optimal Brain Restoration for Joint Quantization and Sparsification of LLMs,Efficiency/Systems,2025-09,2025,3,4.0,1.0,8.83705650459921,0.07131523272214386,0.4400564174894217,neutral,18.0,1.0,True,32.0,8.0,3.0,1,2,0,quantization; pruning; Optimal Brain Restoration (OBR); second-order Hessian objective; surrogate approximation; group error compensation; W4A4KV4 quantization; speedup; memory reduction; FP16-dense baseline
2509.11362,PersonaX: Multimodal Datasets with LLM-Inferred Behavior Traits,Multimodal,2025-09,2025,5,2.0,0.0,8.83705650459921,0.11274682651622003,0.15241537376586742,neutral,11.0,29.0,True,15.0,3.0,10.0,0,2,0,large language models; causal representation learning; multimodal datasets; behavioral traits; facial imagery; biographical information; statistical independence tests; theoretical identifiability guarantees
2509.11425,FuseCodec: Semantic-Contextual Fusion and Supervision for Neural Codecs,Speech/Audio,2025-09,2025,4,1.0,0.0,8.83705650459921,0.1681064880112835,0.2157968970380818,neutral,23.0,10.0,True,14.0,11.0,9.0,1,2,0,speech tokenization; discrete representation; speech language modeling; neural codecs; acoustic features; semantic representations; self-supervised speech models; contextual representations; pre-trained language models; cross-modal alignment; globally informed supervision; Latent Representation Fusion; Global Semantic-Contextual Supervision; Temporally Aligned Contextual Supervision; FuseCodec-TTS; LibriSpeech; EnCodec; SpeechTokenizer; DAC; transcription accuracy; perceptual quality; intelligibility; speaker similarity
2509.11444,CognitiveSky: Scalable Sentiment and Narrative Analysis for Decentralized Social Media,LLM-core,2025-09,2025,4,1.0,0.0,8.83705650459921,0.14880112834978843,0.20195698166431594,neutral,12.0,0.0,True,17.0,4.0,3.0,1,3,0,transformer-based models; sentiment analysis; emotion analysis; narrative analysis; Bluesky; Application Programming Interface (API); dynamic dashboard; mental health discourse; disinformation detection; crisis response; civic sentiment analysis; large language models; decentralized networks
2509.11452,Learning to Optimize Multi-Objective Alignment Through Dynamic Reward Weighting,Reasoning/RL,2025-09,2025,14,17.0,1.0,8.83705650459921,0.47408321579689705,0.6770980253878702,neutral,7.0,3.0,True,7.0,2.0,9.0,1,3,0,multi-objective reinforcement learning; linear reward scalarization; non-convex Pareto fronts; parameterized policies; dynamic reward weighting; hypervolume-guided weight adaptation; gradient-based weight optimization; GRPO; REINFORCE; RLOO; Pareto dominant solutions
2509.11481,RAPTOR: A Foundation Policy for Quadrotor Control,Reasoning/RL,2025-09,2025,9,9.0,1.0,8.804204993429698,0.2842912552891396,0.4956805359661495,neutral,149.0,49.0,True,39.0,39.0,3.0,1,2,0,Reinforcement Learning; RL; Simulation-to-Reality; Sim2Real; RAPTOR; In-Context Learning; Meta-Imitation Learning; trajectory tracking; wind disturbance
